"Date";"De Bilt";"Eelde";"Maastricht"
192606;9,45253264208909;8,7332910906298;9,66234639016897
192607;9,58613479262673;8,96286098310292;9,6706797235023
192608;9,50712173579109;8,96713325652842;9,54906874039938
192609;9,3893990015361;8,91481950844854;9,43874807987711
192610;9,32814452124936;8,86391449052739;9,41799091141833
192611;9,26675563236047;8,76274065540195;9,39306707629288
192612;9,2700889656938;8,69837237583205;9,46411546338966
192701;9,21898681515617;8,62338581669227;9,47105094726063
192702;9,20447068612391;8,63185355862775;9,47131976446493
192703;9,16800115207373;8,61016897081413;9,40423643113159
192704;9,22266065028162;8,65864567332309;9,39508320532514
192705;9,22218125960061;8,61434459805427;9,34134664618535
192706;8,94952444956477;8,26896825396825;9,13613159242191
192707;8,768476062468;8,02367255504352;9,06086277521761
192708;8,83993293915638;8,05104589314406;9,13744489026608
192709;8,83477691261896;7,98930632801879;9,13553238165863
192710;8,76782798788778;7,90249629217649;9,08115066122852
192711;8,76566400939315;7,95278303052774;9,04262915585218
192712;8,77197225312075;7,98237532443456;9,00355209492028
192801;8,8039525398591;7,97594611296502;9,06259331355828
192802;8,77962458286986;7,90524718823384;9,10815782968731
192803;8,69970522803115;7,81778303052775;9,06037557162279
192804;8,62354931405265;7,75666295884316;9,00452879742924
192805;8,74017117785193;7,93332066493635;9,10770980101347
192806;9,028029600791;8,2883385860833;9,3366972562106
192807;8,97198121369423;8,25782783339513;9,2098155357805
192808;8,33763071181383;7,61859773646203;8,55958230706075
192809;7,87102214541731;7,14455581157194;8,13381144393241
192810;7,71749615975422;6,98032642089094;8,00018241167435
192811;7,67270673323093;6,89848950332821;8,00244047619048
192812;7,73888952892985;6,95234703020993;8,11775409626216
192901;7,73074436763953;6,94155401945725;8,095702124936
192902;7,73302931387609;6,95284434203789;8,0853526625704
192903;7,86248719918075;7,08964989759345;8,25830517153098
192904;8,00242895545315;7,23626728110599;8,42010176651306
192905;7,95709293394777;7,18163466461854;8,39870391705069
192906;8,00853110599078;7,21100742447517;8,534160906298
192907;8,36955261136713;7,57350742447517;9,00701036866359
192908;8,91612999231951;8,1454640296979;9,60651593701997
192909;9,26526113671275;8,49887224782386;9,93344086021505
192910;9,45878712237583;8,6841455453149;10,1218637992832
192911;9,56333461341526;8,80826292882744;10,2043727598566
192912;9,67802099334357;8,95029697900666;10,2977150537634
193001;9,79297619047619;9,11087941628264;10,3719713261649
193002;9,77200844854071;9,11558371735791;10,2811111111111
193003;9,71539106502816;9,04803891449053;10,1473835125448
193004;9,64613927291347;8,9561661546339;10,037311827957
193005;9,69355414746544;8,98568228366615;10,0821012544803
193006;9,62457117255504;8,91627368151562;9,9798476702509
193007;9,42121095750128;8,7236661546339;9,70740143369176
193008;9,31562339989759;8,63019937275986;9,5329726702509
193009;9,1961917562724;8,53256592421915;9,38703853046595
193010;9,02755376344086;8,36686699948797;9,19117383512545
193011;9,03512544802867;8,38759280593958;9,21573924731183
193012;9,01325268817204;8,38109639016897;9,25252688172043
193101;8,93385304659498;8,29476126472094;9,22372311827957
193102;8,91651433691756;8,28118599590374;9,21081989247312
193103;8,78524193548387;8,16422363031234;9,03116487455197
193104;8,62896953405018;8,0484709421403;8,83726254480287
193105;8,54797491039426;8,00619047619048;8,76988799283154
193106;8,56617383512545;8,04253904249872;8,75331989247312
193107;8,67128136200717;8,17318420378904;8,80466397849463
193108;8,74972732047954;8,30651439209351;8,82997798479792
193109;8,79658725744655;8,39118866641948;8,77505005561735
193110;8,82968761586949;8,44752379186751;8,76716475095785
193111;8,77636324310963;8,41326751946607;8,68871493016933
193112;8,70817775923866;8,34192791373131;8,55623733160302
193201;8,72708904956124;8,38134099616858;8,5229532814238
193202;8,8785675441849;8,53980873810407;8,71730812013348
193203;9,1221069707082;8,75539117538005;9,07091923124459
193204;9,26712489185515;8,86116178469905;9,28030991224818
193205;9,24033725744654;8,8037379495736;9,2191450376962
193206;9,2017216660487;8,76029260907181;9,22316833518724
193207;9,04419478432827;8,58139475960944;9,16066833518725
193208;8,93059137577908;8,42128365732648;9,10708051936014
193209;9,13634280593958;8,60149513568868;9,39811635944701
193210;9,3352585765489;8,80025409626216;9,64066116231439
193211;9,37758832565284;8,81957757296467;9,67366295442909
193212;9,39602918586789;8,85070660522273;9,63847030209933
193301;9,44242703533026;8,88963133640553;9,66940668202765
193302;9,40922811059908;8,82162058371736;9,63997119815668
193303;9,35560355862775;8,78593509984639;9,55779377880184
193304;9,38114567332309;8,83734639016897;9,56835829493088
193305;9,34516001024065;8,81486879160266;9,51225614439324
193306;9,0562173579109;8,56335893497184;9,12429915514593
193307;8,91401305683564;8,47370839733743;8,8906970046083
193308;9,0254041858679;8,63325620839734;8,9590101766513
193309;8,96367703533026;8,61551907322068;8,824366359447
193310;8,9566026625704;8,61245455709165;8,79993087557604
193311;9,03205517153098;8,70213197644649;8,92576420890937
193312;9,04597990271377;8,69361495135689;9,00256976446493
193401;9,04485087045571;8,63765168970814;9,04133768561188
193402;8,98571108550947;8,57192588325653;8,98730542754736
193403;8,98283922171019;8,58813556067588;9,02422747055811
193404;9,07566628264209;8,68472158218126;9,15711725550435
193405;9,18502112135176;8,82214093701997;9,26597926267281
193406;9,61830069124424;9,23886136712749;9,76368535586277
193407;10,024349078341;9,56722158218126;10,1929864311316
193408;10,0964928955453;9,58052803379416;10,2440953020993
193409;10,1443087557604;9,58133448540707;10,341575140809
193410;10,0485829493088;9,48741871479775;10,2356522017409
193411;9,90366359447005;9,33140616999488;10,0191109831029
193412;9,88332757296467;9,30733806963646;9,97756976446493
193501;9,90627112135177;9,34980222734255;10,0215124167947
193502;9,93947004608295;9,3879742703533;10,044093061956
193503;9,90694764464926;9,33784882232463;9,95953661034306
193504;9,77980158730159;9,18893305171531;9,78479198668715
193505;9,78487775217614;9,16446172555044;9,82393625192012
193506;9,66992703533026;9,01996351766513;9,72571492575525
193507;9,56253456221198;8,92305491551459;9,65420954941116
193508;9,54467477090947;8,91450159568833;9,72263561143775
193509;9,5229171301446;8,88121709306637;9,72762081324929
193510;9,52477196885428;8,84115884933877;9,71784034729947
193511;9,53590100111235;8,80351996044988;9,7084631071561
193512;9,61369670003708;8,85907551600544;9,75672475590162
193601;9,56703003337041;8,84406655543196;9,65108855518477
193602;9,51125046347794;8,81610956618465;9,56237887776542
193603;9,4975542269188;8,8020504263997;9,5456942899518
193604;9,45805153874675;8,77172784575454;9,46597206772958
193605;9,3449377394636;8,67029415399827;9,2869442899518
193606;9,2947271659869;8,66415616116673;9,21141113582993
193607;9,23464652082561;8,59533895686566;9,18775522185144
193608;9,25653376988541;8,53649116302064;9,25260488947155
193609;9,23097478238607;8,49780465949821;9,21960509472606
193610;9,20310291858679;8,51570340501792;9,18877176139273
193611;9,35829557091654;8,72029569892473;9,38576100870456
193612;9,37598822324629;8,75961021505376;9,44788914490527
193701;9,35376152073733;8,73239247311828;9,45558179723502
193702;9,38118087557604;8,75887096774194;9,47090437788018
193703;9,37499359959037;8,75701164874552;9,43464541730671
193704;9,43318804403482;8,840770609319;9,55591333845366
193705;9,49277137736815;8,90397401433692;9,68370903737839
193706;9,40235471070148;8,76596774193548;9,59174667178699
193707;9,3936181515617;8,78075268817204;9,51150473630312
193708;9,39202444956477;8,87320660522273;9,40706445212493
193709;9,51569956477215;9,05074116743472;9,5149897593446
193710;9,62125960061444;9,17569636456733;9,59463133640553
193711;9,42090565796211;8,99339349718382;9,32763312852023
193712;9,28666282642089;8,87442396313364;9,18869047619048
193801;9,25524257552483;8,84376088069637;9,17904889912954
193802;9,25282322068612;8,86634152585765;9,19101126472094
193803;9,32751856118792;8,98305747567844;9,27525409626216
193804;9,3261386328725;8,97221966205837;9,2656797235023
193805;9,42573092677931;9,06721518177163;9,38527201740911
193806;9,52666730670763;9,18734511008705;9,54612775217614
193807;9,48150601638505;9,12229134664618;9,56924603174603
